hhsex;age;educ;married;kids;lf;famstruct;race;OCCAT1;OCCAT2;income;wageinc;bussefarminc;intdivinc;kginc;ssretinc;transfothinc;norminc;knowl;logWealth
1;42;9;2;0;1;2;2;1;2;21265.3647329121;0;7088.45491097071;0;0;0;14176.9098219414;60758.1849511775;8;11.7424486232485
1;27;10;2;1;1;1;1;1;2;16202.1826536473;8101.09132682367;0;0;0;0;7898.56404365307;10126.3641585296;10;8.89699855274382
0;23;9;1;0;1;5;5;1;2;20252.7283170592;20252.7283170592;0;0;0;0;0;20252.7283170592;7;9.44935727244668
0;70;13;2;0;1;3;1;2;2;8151723.14761631;439484.204480184;8050459.50603102;452648.477886272;0;0;0;8151723.14761631;10;19.0916334390025
1;87;8;2;0;0;3;1;3;4;23290.637564618;0;0;0;0;23290.637564618;0;23290.637564618;8;12.1839803990554
0;39;8;2;0;1;2;1;1;3;37467.5473865595;36454.9109707065;0;0;0;0;1012.63641585296;14176.9098219414;10;11.4568946504453
0;44;10;1;3;1;4;1;1;3;129617.461229179;130630.097645032;0;0;0;0;0;129617.461229179;6;11.5869191448786
1;84;8;2;0;1;3;1;2;2;18227.4554853533;0;607.581849511775;0;0;17214.8190695003;101.263641585296;18227.4554853533;8;10.346248445388
0;20;9;2;0;1;2;1;1;1;9113.72774267662;9113.72774267662;0;0;0;0;0;9113.72774267662;6;9.21034037197618
0;56;10;1;0;1;5;1;1;3;264298.104537622;101263.641585296;50631.8207926479;40505.4566341183;60758.1849511775;0;0;264298.104537622;9;14.6747228727987
0;47;14;1;3;1;4;1;2;1;2916392.87765652;30379.0924755887;2886013.78518093;31898.0470993682;9113.72774267662;0;0;2916392.87765652;10;17.4933796195582
0;69;9;1;0;0;5;1;3;4;41011.7748420448;0;4455.60022975302;60.7581849511775;0;36961.229178633;0;41011.7748420448;10;13.5566102869379
0;61;8;2;0;0;3;2;3;4;25315.910396324;0;0;0;0;24303.273980471;1113.90005743825;25315.910396324;10;6.21460809842219
0;57;13;1;0;0;5;1;3;4;162021.826536473;162021.826536473;0;20.2527283170592;0;0;0;162021.826536473;7;14.8591737551474
0;57;8;2;0;1;3;1;1;2;41518.0930499713;36454.9109707065;0;0;0;5569.50028719127;0;41518.0930499713;5;11.6235719850573
1;59;13;2;0;1;3;1;2;1;10136490.5226881;506318.207926479;7088454.91097071;2574121.76909822;663276.852383688;0;0;10136490.5226881;8;17.1760210054296
0;70;8;1;0;0;5;3;3;4;40505.4566341183;0;0;0;0;40505.4566341183;0;40505.4566341183;6;13.7465141150424
1;63;8;2;0;1;3;1;2;3;18227.4554853533;0;2025.27283170592;0;0;14176.9098219414;567.076392877657;18227.4554853533;10;7.73193072194849
0;28;12;1;0;1;5;1;1;1;99238.3687535899;91137.2774267662;8101.09132682367;0;0;0;0;99238.3687535899;10;11.5721373246021
1;53;8;2;0;1;2;1;1;1;118478.460654796;118478.460654796;0;0;0;0;0;118478.460654796;4;12.4327300161442
0;55;14;1;2;1;4;1;1;1;524545.663411832;429357.840321654;0;97952.3205054566;-3037.90924755887;0;0;660238.943136129;7;16.1574125133353
0;69;14;1;0;0;5;5;3;4;149870.189546238;60758.1849511775;0;0;0;89112.0045950603;0;149870.189546238;8;13.3770055957779
0;63;12;1;0;1;5;1;2;1;716946.582423894;200502.010338886;514419.299253303;425.307294658242;0;0;2025.27283170592;716946.582423894;10;16.1321267530379
0;55;8;1;4;1;4;1;2;1;1022762.78001149;0;683529.580700747;20252.7283170592;141769.098219414;0;0;1022762.78001149;8;18.5706383594451
0;58;3;1;0;1;5;1;1;3;11139.0005743825;3139.17288914417;0;0;0;8506.14589316485;0;11139.0005743825;10;9.85219425814858
0;52;14;1;0;1;5;5;2;1;2683486.50201034;275437.105112005;2025272.83170592;104301.550832855;0;57720.2757036186;0;2683486.50201034;10;16.0303021500077
1;64;10;2;0;1;3;1;1;2;9923.83687535899;0;0;0;0;7290.9821941413;2177.16829408386;30379.0924755887;10;10.534759329378
0;86;14;1;0;0;5;1;3;4;937701.321079839;0;440496.840896037;440496.840896037;0;56707.6392877657;0;937701.321079839;10;16.3222602356747
1;51;10;2;0;1;2;1;1;3;50631.8207926479;50631.8207926479;0;0;0;0;0;50631.8207926479;5;12.16785143271
0;46;12;1;2;1;4;2;2;1;192400.919012062;184299.827685238;0;1316.42734060885;0;0;0;192400.919012062;9;13.427182763652
0;53;7;1;1;1;4;3;2;3;122529.006318208;28353.8196438828;93162.5502584721;0;0;0;0;167085.008615738;9;12.5256166911307
0;71;14;1;1;0;4;1;3;4;207590.465249856;0;81010.9132682367;29366.4560597358;0;95187.8230901781;0;207590.465249856;10;15.7124825318971
0;41;12;1;1;1;4;1;1;1;492141.298104538;438471.568064331;-5265.70936243538;18865.4164273406;33417.0017231476;0;6278.34577828834;405054.566341183;10;14.4787138621511
0;48;8;2;0;1;2;2;2;3;19240.0919012062;19240.0919012062;0;0;0;0;0;15189.5462377944;7;12.390475368528
1;66;11;2;0;1;3;1;1;1;103288.914417002;84048.8225157955;0;7088.45491097071;0;12151.6369902355;0;103288.914417002;4;12.725580469679
0;63;12;2;0;1;3;2;1;1;67846.6398621482;67846.6398621482;0;0;0;0;0;67846.6398621482;5;11.1301998438316
0;32;8;2;0;1;2;1;1;3;33417.0017231476;33417.0017231476;0;0;0;0;0;33417.0017231476;5;9.70564618408414
0;49;5;1;1;1;4;3;1;2;29366.4560597358;29366.4560597358;0;0;0;0;0;29366.4560597358;10;9.18296917518005
0;78;11;1;1;0;4;1;3;4;208603.101665709;81010.9132682367;0;4354.33658816772;5063.18207926479;121516.369902355;0;208603.101665709;10;14.2049140325251
0;70;13;1;0;1;5;3;2;2;90124.6410109133;0;70884.5491097071;0;0;19240.0919012062;0;90124.6410109133;3;11.8865558495584
0;61;6;1;0;0;5;2;3;4;20252.7283170592;12151.6369902355;0;0;0;0;7898.56404365307;20252.7283170592;5;11.8919439230634
1;33;8;2;2;1;1;2;1;2;12151.6369902355;8101.09132682367;0;0;0;0;3645.49109707065;12151.6369902355;-1;5.7037824746562
1;26;8;2;3;1;1;3;4;4;25315.910396324;25315.910396324;0;0;0;0;567.076392877657;22278.0011487651;7;7.74066440191724
0;54;12;1;1;1;4;1;2;1;0;0;625800.191269386;202527.283170592;0;0;-9.11372774267662;0;8;17.800489557989
0;62;12;1;0;1;5;1;2;1;23472912.1194716;1478449.16714532;19189460.0804136;688501.625502585;66834.0034462952;0;61770.8213670304;12688334.2906376;7;19.049464508043
0;53;13;2;0;1;2;1;1;1;95187.8230901781;95187.8230901781;0;0;0;0;0;95187.8230901781;10;11.136047813714
0;47;8;1;0;1;5;1;1;1;106326.823664561;106326.823664561;0;0;0;0;0;106326.823664561;10;12.1822921168648
0;67;13;1;0;1;5;1;2;3;4242946.5824239;4151809.30499713;25315.910396324;10835.2096496266;-202527.283170592;0;0;2764497.41527857;10;17.4368068607544
0;32;13;1;0;0;5;3;4;4;73922.4583572659;24303.273980471;0;0;0;0;40505.4566341183;73922.4583572659;7;10.8967393255464
0;53;8;1;2;1;4;1;2;3;122529.006318208;0;121516.369902355;1215.16369902355;0;0;0;177211.372774268;8;15.8654717943216
0;69;13;2;0;0;3;1;3;4;168097.645031591;66834.0034462952;0;172.148190695003;0;95187.8230901781;5265.70936243538;168097.645031591;10;13.2951395213548
0;44;14;2;0;1;2;5;2;1;558975.301550833;0;517457.208500862;19240.0919012062;33417.0017231476;0;0;951878.230901781;7;15.1030613519453
0;37;12;2;0;1;2;1;1;1;141769.098219414;141769.098219414;0;0;0;0;0;141769.098219414;7;11.1760531483277
0;32;12;2;0;1;2;1;1;1;78985.6404365307;78985.6404365307;0;0;0;0;0;78985.6404365307;5;11.5287988141265
0;42;12;1;2;1;4;1;1;2;134680.643308443;135693.279724296;0;0;0;0;0;134680.643308443;6;11.768729798524
0;64;14;1;0;1;5;1;2;1;604543.940264216;113415.278575531;202527.283170592;70884.5491097071;23290.637564618;0;0;604543.940264216;10;15.8711395684185
0;56;13;1;2;1;4;1;1;1;1296174.61229179;1012636.41585296;20252.7283170592;103693.968983343;151895.462377944;0;0;705807.581849512;10;16.0272514836576
0;74;10;2;0;0;3;3;3;4;65821.3670304423;0;0;0;0;65821.3670304423;0;65821.3670304423;10;11.5915517854254
0;73;9;1;0;0;5;1;3;4;50834.3480758185;0;0;101.263641585296;0;50834.3480758185;0;50834.3480758185;8;13.7114824875402
0;39;8;1;2;1;4;5;2;3;40505.4566341183;40505.4566341183;0;0;0;0;0;40505.4566341183;8;10.2663930462255
0;79;14;1;0;1;5;1;1;1;234931.648477886;141769.098219414;20252.7283170592;15695.8644457209;4556.86387133831;52657.0936243538;0;234931.648477886;10;14.442197371824
0;65;14;1;0;1;5;1;1;1;435433.658816772;435433.658816772;0;10.1263641585296;0;0;0;435433.658816772;10;14.8583044169654
0;53;5;2;0;0;2;1;3;4;16202.1826536473;0;0;0;0;15189.5462377944;1215.16369902355;20252.7283170592;-1;0
0;21;10;2;0;1;2;1;1;3;8101.09132682367;8101.09132682367;0;0;0;0;0;8101.09132682367;10;9.49852231946961
1;29;8;2;1;1;1;1;1;2;37467.5473865595;29366.4560597358;0;0;0;0;8506.14589316485;37467.5473865595;10;8.51719319141624
0;50;7;1;0;1;5;1;1;3;50631.8207926479;25315.910396324;0;0;0;25315.910396324;0;81010.9132682367;10;12.454883943593
0;56;10;1;1;1;4;1;1;3;99238.3687535899;89112.0045950603;0;0;0;10126.3641585296;0;99238.3687535899;7;11.8400686063029
0;41;8;1;0;0;5;1;3;4;70884.5491097071;58732.9121194716;0;0;0;12151.6369902355;0;70884.5491097071;10;11.7535159298882
0;54;12;1;0;1;5;1;2;1;4475852.95807007;235944.284893739;4222693.85410683;28860.1378518093;-3037.90924755887;0;0;4475852.95807007;10;17.5070863985586
0;57;13;2;1;1;1;1;1;2;399991.384261918;404041.92992533;0;8404.88225157955;5063.18207926479;0;3645.49109707065;399991.384261918;8;14.4740662937546
0;64;12;1;1;0;4;1;3;4;108352.096496266;1518.95462377944;-1620.21826536473;1721.48190695003;334.170017231476;81010.9132682367;24303.273980471;108352.096496266;8;14.177636617539
0;57;6;1;1;1;4;1;1;3;27341.1832280299;28353.8196438828;0;0;0;0;0;50631.8207926479;5;8.86785006302941
0;74;8;1;1;0;4;1;3;4;21265.3647329121;0;0;0;0;12151.6369902355;7290.9821941413;21265.3647329121;5;11.0055937304585
0;39;10;1;2;1;4;3;1;2;33417.0017231476;31391.7288914417;0;0;0;0;1215.16369902355;33417.0017231476;4;11.0202671451597
0;61;12;1;3;1;4;1;1;1;151895.462377944;106326.823664561;0;0;0;45568.6387133831;0;151895.462377944;8;11.3169105810443
0;59;11;1;1;1;4;2;2;1;461762.205628949;421256.748994831;45568.6387133831;17214.8190695003;0;0;0;226830.557151063;7;14.8160321380717
0;50;9;1;3;1;4;1;1;2;97213.095921884;96200.459506031;0;0;1417.69098219414;0;0;97213.095921884;5;10.6220587854362
0;69;12;1;1;0;4;1;3;4;123541.642734061;0;0;12151.6369902355;0;111390.005743825;0;123541.642734061;5;14.1522684680626
1;79;8;2;0;1;3;3;2;1;0;47593.911545089;90115.5272831706;5063.18207926479;-3037.90924755887;27341.1832280299;-9.11372774267662;0;6;15.9559531212015
0;35;7;2;0;1;2;1;1;3;45568.6387133831;45568.6387133831;0;0;0;0;0;45568.6387133831;9;11.4804022732647
1;66;8;2;1;1;1;2;1;2;11139.0005743825;0;0;0;0;11139.0005743825;0;11139.0005743825;7;8.71768205216564
1;68;8;2;0;0;3;1;3;4;10025.1005169443;0;0;0;0;5063.18207926479;4050.54566341183;10025.1005169443;7;8.17470288246946
0;49;13;2;1;1;1;1;2;2;682516.944284894;36454.9109707065;669352.670878805;202.527283170592;0;0;1620.21826536473;682516.944284894;9;14.250534468314
0;19;8;2;0;1;2;1;1;1;5063.18207926479;5063.18207926479;0;0;0;0;0;5063.18207926479;8;9.34487126493379
1;52;11;2;1;0;1;2;3;4;9721.3095921884;0;0;0;0;9721.3095921884;0;9721.3095921884;7;5.01063529409626
0;55;8;1;0;1;5;1;1;3;95187.8230901781;70884.5491097071;0;151.895462377944;151.895462377944;23290.637564618;577.202757036186;95187.8230901781;9;12.7713864545802
0;51;2;1;4;1;4;3;4;4;40505.4566341183;20252.7283170592;0;0;0;0;17214.8190695003;40505.4566341183;10;10.9019111139488
1;39;10;2;2;1;1;2;1;1;44556.0022975302;34429.6381390006;0;0;0;0;11037.7369327972;44556.0022975302;2;8.39162996844089
1;59;8;2;0;1;3;1;1;2;34429.6381390006;34429.6381390006;0;0;0;0;0;34429.6381390006;8;11.2991132410849
0;51;12;1;1;1;4;1;1;1;150882.825962091;150882.825962091;0;50.6318207926479;0;0;0;149870.189546238;7;12.8969672910368
0;32;9;1;3;1;4;1;1;2;60758.1849511775;60758.1849511775;0;0;0;0;0;60758.1849511775;5;10.1961571664989
0;54;8;1;1;1;4;1;2;3;99238.3687535899;64808.7306145893;26328.5468121769;0;0;0;11139.0005743825;100251.005169443;8;12.3198922817296
0;62;8;1;1;0;4;1;3;4;27341.1832280299;0;0;0;0;21265.3647329121;6683.40034462952;27341.1832280299;2;10.9903645849858
0;64;13;1;0;1;5;1;1;1;1974641.01091327;1741734.63526709;232906.37564618;368599.655370477;-101263.641585296;0;0;1974641.01091327;9;18.6697836174366
0;37;14;1;2;1;4;1;2;1;263285.468121769;126579.55198162;151895.462377944;2835.38196438828;0;0;0;263285.468121769;9;13.5943650093127
0;52;8;1;2;1;4;2;1;2;45568.6387133831;45568.6387133831;0;0;0;0;0;45568.6387133831;5;8.22416351263786
0;57;14;1;2;1;4;1;2;1;10632682.3664561;0;7898564.04365307;591379.666858128;506318.207926479;0;2430327.3980471;7928943.13612866;10;18.7850710478088
0;51;12;1;1;1;4;1;2;1;1569586.44457209;0;1154405.51407237;182274.554853533;-101263.641585296;0;0;10308638.7133831;10;18.9208134011796
0;70;11;1;0;0;5;1;3;4;75947.7311889719;4455.60022975302;0;850.614589316485;0;71897.18552556;0;75947.7311889719;9;13.3302552103098
0;39;9;2;3;1;1;1;1;2;167085.008615738;167085.008615738;0;0;0;0;0;167085.008615738;4;12.6395743623322
0;79;12;1;0;1;5;1;2;1;304803.56117174;0;179844.227455485;30379.0924755887;101263.641585296;124554.279149914;0;382776.565192418;10;17.0357095071174
1;46;10;2;2;1;1;1;1;1;43543.3658816772;43543.3658816772;0;0;0;0;0;43543.3658816772;7;9.36734412078585
1;61;8;2;1;0;1;2;3;4;19240.0919012062;8101.09132682367;0;0;0;12151.6369902355;0;19240.0919012062;10;9.97580821411575
0;73;13;1;0;0;5;1;3;4;264298.104537622;0;0;16202.1826536473;18227.4554853533;228855.829982769;0;264298.104537622;8;14.4499687421755
0;28;12;1;0;1;5;1;1;1;156958.644457209;156958.644457209;0;202.527283170592;0;0;0;156958.644457209;7;11.7384661408842
0;30;12;1;1;1;4;1;1;3;89112.0045950603;81010.9132682367;0;0;0;0;8404.88225157955;89112.0045950603;6;10.2608122853164
0;38;8;1;2;1;4;1;1;3;43543.3658816772;43543.3658816772;0;0;0;0;0;43543.3658816772;8;8.29404964010203
0;39;12;1;3;1;4;1;1;2;75947.7311889719;75947.7311889719;0;101.263641585296;0;0;0;75947.7311889719;5;13.0236474044652
0;55;8;1;1;1;4;1;1;3;62783.4577828834;62783.4577828834;0;0;0;0;0;62783.4577828834;9;12.549804183833
0;65;14;1;0;1;5;5;2;1;651125.215393452;139743.825387708;507330.844342332;1539.2073520965;4050.54566341183;0;0;556950.028719127;8;15.5716428495492
0;82;6;1;0;0;5;1;3;4;25315.910396324;0;0;0;0;25315.910396324;0;25315.910396324;5;11.7280368445872
0;31;9;2;1;1;1;1;2;2;30379.0924755887;0;30379.0924755887;0;0;0;0;30379.0924755887;6;11.7558716435806
0;55;14;1;1;1;4;1;2;1;399991.384261918;22278.0011487651;358473.291211947;2126.53647329121;0;0;0;399991.384261918;6;15.1313824547876
0;60;9;2;0;1;3;1;2;3;20252.7283170592;0;5873.29121194716;0;0;1518.95462377944;0;20252.7283170592;9;12.477244165855
1;84;8;2;1;0;1;1;3;4;65821.3670304423;50631.8207926479;0;0;0;13164.2734060885;1518.95462377944;65821.3670304423;5;11.7953185754884
0;64;14;1;0;1;5;1;1;1;2207547.38655945;810109.132682367;748338.311315336;303790.924755887;303790.924755887;0;151895.462377944;2207547.38655945;10;17.5662773657249
0;62;12;1;1;0;4;3;3;4;12151.6369902355;13164.2734060885;0;0;0;0;0;12151.6369902355;10;9.29926658117058
0;29;12;2;0;1;2;1;1;1;55695.0028719127;55695.0028719127;0;0;0;0;0;55695.0028719127;10;12.1367225673954
0;57;8;2;0;0;3;1;3;4;6480.87306145893;0;0;0;0;0;6177.08213670304;11139.0005743825;8;12.1177331142067
1;63;11;2;0;1;3;2;1;1;21265.3647329121;21265.3647329121;0;0;0;0;0;25315.910396324;5;10.6969324544114
0;42;12;2;0;1;2;1;4;4;251133.831131534;250121.194715681;0;303.790924755887;0;0;0;148857.553130385;10;13.0433201700639
0;65;12;1;0;0;5;1;3;4;83036.1860999426;0;0;4354.33658816772;0;78985.6404365307;0;83036.1860999426;9;14.174931727571
0;53;4;2;0;1;2;3;2;1;151895.462377944;50631.8207926479;101263.641585296;0;0;0;0;184299.827685238;5;13.644722236984
0;56;12;1;6;1;4;1;2;1;3392331.99310741;74935.0947731189;1206049.97128087;4151.80930499713;4394842.04480184;0;-1012636.41585296;3392331.99310741;6;18.2669209877045
0;50;10;1;2;1;4;3;1;3;32404.3653072947;0;29366.4560597358;0;0;0;6480.87306145893;127592.188397473;6;13.8866211854222
0;70;2;2;1;0;1;2;3;4;15189.5462377944;0;0;0;0;13164.2734060885;2329.0637564618;15189.5462377944;10;8.90923527919226
0;51;12;1;2;1;4;1;1;1;806058.587018955;764540.493968983;0;13570.3406088455;27341.1832280299;0;0;806058.587018955;8;15.4259679505518
0;72;2;1;0;0;5;1;3;4;33417.0017231476;0;12151.6369902355;0;0;13164.2734060885;0;33417.0017231476;5;12.273731294004
0;82;8;2;0;0;3;1;3;4;33417.0017231476;0;0;0;0;32404.3653072947;0;33417.0017231476;2;12.2727962775731
1;87;6;2;0;0;3;1;3;4;20252.7283170592;0;0;0;0;20252.7283170592;0;20252.7283170592;8;10.3254819625955
0;77;10;1;0;0;5;1;3;4;123541.642734061;25315.910396324;2430.3273980471;0;0;96200.459506031;0;123541.642734061;10;13.1301926485187
0;53;11;2;0;1;2;2;1;2;22278.0011487651;21265.3647329121;0;0;0;0;810.109132682367;26328.5468121769;5;7.64969262371151
0;63;8;1;0;0;5;1;3;4;42530.7294658242;22278.0011487651;0;0;0;20252.7283170592;0;42530.7294658242;10;11.6325734272361
0;50;12;1;3;1;4;1;1;1;103288.914417002;103288.914417002;0;0;0;0;0;103288.914417002;8;13.1011397409527
0;52;10;1;2;1;4;1;1;3;92149.9138426192;91137.2774267662;0;0;0;0;1113.90005743825;92149.9138426192;8;13.3259897006921
0;50;4;1;4;1;4;3;1;3;34429.6381390006;30379.0924755887;0;0;0;0;4860.6547960942;34429.6381390006;7;10.1735146897492
1;67;10;2;0;1;3;2;1;1;49619.184376795;28353.8196438828;0;0;0;7290.9821941413;12151.6369902355;49619.184376795;8;10.7197369302301
0;36;14;1;2;1;4;1;2;1;509356.117174038;78985.6404365307;433408.385985066;20.2527283170592;-3037.90924755887;0;0;509356.117174038;5;14.6479848037453
0;75;12;2;0;0;3;1;3;4;63796.0941987364;0;0;3037.90924755887;0;60758.1849511775;0;63796.0941987364;9;13.6518144652935
1;34;9;2;1;1;1;3;1;2;41518.0930499713;41518.0930499713;0;0;0;0;0;32404.3653072947;10;8.61250337122056
1;39;8;2;3;1;1;5;1;2;24303.273980471;15189.5462377944;0;0;0;0;9518.78230901781;10126.3641585296;10;9.74683374249075
0;61;8;1;0;1;5;2;1;3;53669.7300402068;32404.3653072947;0;0;0;12151.6369902355;2025.27283170592;53669.7300402068;5;13.0585712443166
1;35;8;2;3;1;1;2;4;4;15189.5462377944;506.318207926479;0;0;0;0;15594.6008041356;15189.5462377944;6;9.41336284529417
1;37;8;2;3;1;1;2;1;1;41518.0930499713;19240.0919012062;12151.6369902355;0;0;0;11139.0005743825;41518.0930499713;7;9.19522673416613
0;86;14;2;0;0;3;1;3;4;55695.0028719127;0;0;6582.13670304423;-3037.90924755887;40505.4566341183;0;55695.0028719127;10;14.2515630653402
0;55;9;1;0;1;5;3;1;2;229868.466398622;207590.465249856;25315.910396324;0;-3037.90924755887;0;0;151895.462377944;8;15.1083180759907
0;47;8;1;1;1;4;1;1;3;32404.3653072947;31391.7288914417;0;0;0;0;0;32404.3653072947;5;8.80986280537906
0;49;8;1;0;1;5;1;1;3;14176.9098219414;10025.1005169443;0;0;0;4050.54566341183;0;14176.9098219414;5;9.2751913442958
0;68;12;2;0;1;3;1;2;1;0;0;53660.6163124641;860.740953475015;-3037.90924755887;24303.273980471;-9.11372774267662;0;10;16.3006671765075
1;80;9;2;0;0;3;1;3;4;40505.4566341183;0;17214.8190695003;2632.85468121769;0;23290.637564618;0;40505.4566341183;6;13.3036844338647
1;72;12;2;0;0;3;1;3;4;353410.109132682;0;253159.10396324;10126.3641585296;91137.2774267662;35442.2745548535;0;356448.018380241;8;15.6650120669858
0;46;12;1;1;1;4;1;2;2;357460.654796094;78985.6404365307;253159.10396324;1012.63641585296;4556.86387133831;0;0;357460.654796094;10;14.1629227346238
0;59;2;1;0;1;5;3;1;3;53669.7300402068;53669.7300402068;0;0;0;0;0;37467.5473865595;7;6.75693238924755
0;41;12;1;2;1;4;3;1;1;151895.462377944;173160.827110856;141769.098219414;0;0;0;0;151895.462377944;9;11.9835538989848
0;55;11;1;0;1;5;1;1;2;78985.6404365307;77973.0040206778;-880.993681792074;688.592762780012;1417.69098219414;0;0;78985.6404365307;8;12.0112735672251
0;59;8;1;0;1;5;1;1;1;85061.4589316485;65821.3670304423;0;0;0;19240.0919012062;0;85061.4589316485;8;13.2092930843924
0;29;12;2;0;1;2;5;1;3;49619.184376795;33417.0017231476;0;151.895462377944;0;18227.4554853533;0;49619.184376795;5;10.6501755000241
0;38;2;1;3;1;4;3;1;3;28353.8196438828;28353.8196438828;0;0;0;0;192.400919012062;28353.8196438828;5;8.1886891244442
0;53;10;1;2;1;4;1;2;1;349359.563469271;138731.188971855;4151.80930499713;405.054566341183;0;0;0;349359.563469271;10;13.5129178727767
0;64;12;1;1;1;4;1;2;1;51644.4572085009;0;0;0;0;52657.0936243538;0;51644.4572085009;8;12.785827138735
0;46;7;1;1;1;4;2;2;3;183287.191269385;183287.191269385;0;0;0;0;0;183287.191269385;7;13.7697807062581
1;65;9;2;0;0;3;1;3;4;17214.8190695003;0;0;0;0;17214.8190695003;0;42530.7294658242;10;10.8846292567299
0;67;13;1;0;0;5;1;3;4;119491.097070649;50631.8207926479;0;3037.90924755887;0;65821.3670304423;0;93162.5502584721;8;12.7138536391099
0;35;12;1;2;1;4;2;1;3;75947.7311889719;74935.0947731189;0;0;0;0;0;96200.459506031;5;9.98966524877718
1;49;3;2;0;1;2;3;4;4;5063.18207926479;5063.18207926479;0;0;0;0;0;16202.1826536473;7;11.2537660594516
0;54;9;1;0;0;5;5;3;4;66834.0034462952;0;0;0;0;65821.3670304423;0;66834.0034462952;10;10.5479695611148
0;40;8;1;2;1;4;1;2;1;53669.7300402068;23290.637564618;30379.0924755887;0;0;0;0;70884.5491097071;5;14.2251004806494
1;84;12;2;0;0;3;1;3;4;9113.72774267662;0;0;0;0;9113.72774267662;0;9113.72774267662;5;5.4380793089232
0;25;8;1;1;1;4;1;1;1;43543.3658816772;43543.3658816772;0;0;0;0;0;43543.3658816772;8;10.6719740896419
0;77;8;1;0;0;5;1;3;4;347840.608845491;0;258222.286042504;57517.748420448;0;31898.0470993682;0;347840.608845491;5;14.8962982617198
1;78;12;2;0;0;3;3;3;4;40505.4566341183;0;0;0;0;40505.4566341183;0;40505.4566341183;3;12.2110601870412
0;33;13;1;0;1;5;1;1;2;150882.825962091;150882.825962091;0;0;0;0;0;150882.825962091;8;11.229235413788
0;39;9;2;0;1;2;1;1;1;32404.3653072947;32404.3653072947;0;0;0;0;0;32404.3653072947;5;9.27846620102378
1;25;11;2;0;1;2;1;1;2;32404.3653072947;30379.0924755887;0;0;0;0;1822.74554853533;32404.3653072947;7;9.28173036806286
0;42;4;1;5;0;4;2;4;4;49619.184376795;49619.184376795;0;0;0;0;0;53669.7300402068;6;10.751285287965
1;55;11;2;1;0;1;1;3;4;29366.4560597358;0;0;0;0;27341.1832280299;3240.43653072947;29366.4560597358;8;10.1735146897492
0;23;9;1;0;1;5;1;2;2;729098.21941413;70884.5491097071;50631.8207926479;0;0;0;607581.849511775;70884.5491097071;10;14.4552358645281
0;35;9;1;0;1;5;1;1;2;108352.096496266;108352.096496266;0;0;0;0;0;108352.096496266;6;12.3339820141522
