id,Rent,livingspace,NoOfRooms,lat,lon,distanceShop,dum_balcony,dum_builtinkitchen,dum_floorplan,dum_garden,dum_privateoffer
1000588,706.72998,83.150002,3,50.821579,12.9156,4.3116517,1,0,1,1,0
1000593,177,30.299999,1,51.516521,11.90612,6.2736425,1,0,1,0,0
1000595,890,68,2,53.654301,10.08761,2.3060117,1,1,0,0,0
1000597,311,69,3,51.25565,7.77951,0.77983016,1,0,0,0,0
1000600,295,58.98,2,51.237259,7.7232499,3.5266802,1,0,0,0,0
1000605,330.72,75.68,3,51.60059,7.0523,0.062634744,1,0,0,0,0
1000606,263.01001,59.639999,2,51.600231,7.0525999,5.0990205,1,0,0,0,0
1000611,330,60,3,51.518429,7.0952702,3.754164,0,0,0,0,0
1000612,419,76.18,2,51.5224,7.0950499,0.97348982,0,0,0,0,0
1000613,333.63,60.66,3,51.537041,7.1127901,2.6116025,0,0,0,0,0
1000615,357,64.940002,2,51.520828,7.1002002,8.6826468,1,0,0,0,0
1000617,335,60.939999,3,51.536678,7.1197801,0.026467441,1,0,0,0,0
1000619,263,59.639999,2,51.600231,7.0525999,3.9535341,1,0,0,0,0
1000621,368,66.940002,3,51.466751,7.0583501,1.7773321,0,0,0,0,0
1000622,442,73.699997,2,51.471611,6.9552102,4.7525253,1,0,0,0,0
1000623,331,69.209999,2,51.46505,7.0664701,5.8548551,0,0,0,0,0
1000624,527,81,2,51.460651,7.0170002,2.0713284,1,0,0,0,0
1000627,380,65.459999,2,51.461712,6.9727201,1.4592386,0,0,0,0,0
1000628,274,60.91,3,53.373909,10.75437,8.3076172,0,0,0,0,0
1000629,394,78.699997,4,53.385529,10.7248,0.82786745,1,0,0,0,0
1000630,297,53.049999,2,53.382648,10.72416,1.0381132,0,0,1,0,0
1000631,315,63.68,3,53.382648,10.72358,1.0024,0,0,0,0,0
1000632,314,69.860001,3,53.376331,10.74283,4.4824519,1,0,0,0,0
1000633,298,59.639999,2,53.38089,10.72849,2.4269652,1,0,0,0,0
1000634,1580,125.49,3,52.507549,13.30967,5.6911154,1,0,1,0,0
1000635,349,51,2,51.691929,9.9935799,3.1116278,1,0,1,1,0
1000636,1080,60.029999,2,48.111092,11.76895,2.7989781,0,1,1,1,0
1000638,570,81.25,2,51.370361,12.33841,1.8891122,1,0,0,0,0
1000639,350,45,2,51.363529,12.35375,0.4869588,0,0,0,1,0
1000640,795,28.59,1,49.969749,8.5665903,2.1667106,0,1,1,0,0
1000641,1050,56,2,49.969749,8.5665903,1.339734,0,1,1,0,0
1000642,895,30,1,49.969749,8.5665903,2.6496058,1,1,1,0,0
1000643,935,35,1,50.01461,8.4496899,0.35988668,0,1,0,0,0
1000644,995,39,1,50.01461,8.4496899,0.81575936,0,1,0,0,0
1000647,935,35,1,50.01461,8.4496899,9.1565542,0,1,1,0,0
1000648,935,35,1,50.014599,8.4496899,0.35736668,0,1,1,0,0
1000650,865,32,1,50.014599,8.4496899,5.548553,0,1,1,0,0
1000651,825,28,1,50.01461,8.4496899,4.2492671,0,1,1,0,0
1000652,745,24,1,50.01461,8.4496899,1.3881128,0,1,0,0,0
1000654,769,102,3,50.997662,13.82197,3.9145696,1,1,1,0,0
1000655,669,89.599998,2,50.997662,13.82197,6.8577828,1,1,1,0,0
1000656,585,60,2,52.254189,10.53562,1.7297134,1,0,1,0,0
1000657,500,44.07,1,52.43927,13.57828,7.0791178,0,0,0,0,0
1000658,490,72,3,51.329498,12.41209,2.9585764,1,0,1,0,0
1000660,245,47.200001,2,53.586021,11.46556,6.8861513,1,0,0,0,0
1000662,1091.76,77.650002,3,50.107368,8.6367197,0.10186509,1,1,0,0,0
1000663,250,37.439999,1,51.374001,12.40618,2.0740881,0,0,1,0,0
1000667,1221.36,152.67,4,50.821579,12.9156,0.18424654,1,0,1,1,0
1000669,500,64.18,3,54.051708,12.05046,2.8610446,1,0,1,0,0
1000670,395,60,3,51.38052,12.36043,0.032024819,0,1,1,0,0
1000671,1111.4399,89.559998,3,49.442589,11.04525,6.8004675,1,0,1,0,0
1000672,330,57.700001,3,54.134289,12.07448,0.75328761,1,0,1,0,0
1000673,950,103.67,4,51.33234,12.37622,3.4078033,1,1,1,0,0
1000674,798,81.459999,3,51.01857,13.72312,2.0064843,1,0,1,0,0
1000675,1650,90,2,48.111671,11.58075,8.2288733,1,1,1,0,0
1000676,780,120,3,50.48941,12.12461,1.1347072,0,1,0,1,0
1000677,315,56.470001,2,53.549511,13.29195,0.60635102,1,0,1,0,0
1000678,409,62.419998,3,51.38084,12.36247,7.0479069,1,1,1,0,0
1000679,283.29999,56.66,3,52.17223,11.62322,0.28776884,1,0,1,0,0
1000680,450,89,3,51.615002,7.19765,1.6814516,0,0,1,0,0
1000685,357,51.049999,2,54.26421,13.14019,4.5350718,0,1,1,0,0
1000686,389,58.639999,3,51.371132,12.34624,6.2384486,1,1,1,0,0
1000687,950,88,3,50.368698,8.7353697,7.8902535,1,0,1,0,0
1000689,599,63,2,51.008018,13.82761,1.9908181,1,1,1,1,0
1000690,307,51.110001,2,51.507339,6.7532902,1.1478212,0,0,0,0,0
1000695,322,53.599998,2,51.484612,11.93395,1.2339494,1,0,0,0,0
1000696,352,58.610001,2,51.484612,11.93395,2.3982995,1,0,0,0,0
1000698,216,56.810001,3,51.447269,11.96946,0.83476985,1,0,0,0,0
1000699,292,60.799999,3,51.450661,11.95542,1.6637226,1,0,0,0,0
1000701,313,73,3,50.837021,12.93704,0.05443541,0,0,1,0,0
1000702,1520,82,3,52.509602,13.40406,1.6629342,1,1,0,1,0
1000703,679,76.599998,3,52.538898,13.60335,2.9702988,1,1,0,0,0
1000704,689,72.269997,3,52.536739,13.60123,0.21927187,1,1,0,0,0
1000709,609,68.650002,3,52.539188,13.61148,7.8670058,1,0,1,0,0
1000711,350,35,2,50.6703,9.7712803,1.0314385,0,1,0,1,0
1000714,350,69,3,50.833431,12.9054,0.11160354,1,0,1,1,0
1000715,329,46.369999,1,52.103771,11.64182,3.665699,1,1,1,0,0
1000721,322,64.480003,2,51.561871,7.9252601,5.9130197,1,0,0,0,0
1000724,449,84.919998,3.5,51.54039,7.2600002,1.510586,0,0,0,0,0
1000725,499,67.279999,3,51.46978,6.9215498,1.1680089,1,0,1,0,0
1000727,948.47998,145.92,3,51.3307,12.34438,7.7394071,1,1,1,0,0
1000729,439,75.379997,3,51.60107,7.0943398,8.1871948,0,0,0,0,0
1000730,990,92,2,51.336861,12.36221,1.5246128,1,1,1,0,0
1000731,924.41998,74.550003,3,51.338749,12.39009,3.604327,1,1,1,0,0
1000732,700,76,3,50.775211,6.0988798,5.0208712,1,0,0,0,0
1000734,429,78,3,51.562462,7.9249301,0.36314425,1,0,0,0,0
1000737,700,71.779999,2,53.681499,9.9887505,4.3399453,1,1,1,0,0
1000740,462,90.43,4,51.21727,7.0599298,1.241522,1,0,0,1,0
1000742,1622,140.44,4,51.328571,12.37278,6.5401578,1,1,1,1,0
1000743,620,62,2,52.466282,13.4896,3.3315609,1,0,0,0,0
1000745,363,56.599998,3,52.0336,11.22069,4.0800013999999996,0,0,1,0,0
1000746,810,67,2.5,51.515739,7.4718299,4.1756721,1,0,1,0,0
1000748,239.34,64.400002,2,51.12537,14.97361,1.3503004,0,1,1,0,0
1000749,980,150,4,48.205009,12.05773,1.153113,1,0,1,0,0
1000750,1800,79,2,50.115768,8.6798897,2.5710232,1,1,1,0,0
1000753,1225,73.330002,3,51.032219,13.72683,5.422595,1,1,0,0,0
1000755,990,108,3,50.982849,7.1894498,1.9312958,1,0,0,0,0
1000756,345,64.5,3,51.30529,12.07739,2.311193,0,0,0,0,0
1000757,318,61.099998,3,51.35392,11.97537,0.41891283,1,0,1,0,0
1000759,265,50.900002,2,51.35408,11.97389,8.0211887,1,0,1,0,0
1000760,265,50.900002,2,51.35453,11.97369,0.14215221,1,0,1,0,0
1000762,275,52.25,2,51.334969,11.98404,0.63563085,1,0,1,0,0
1000763,348,62.5,2,51.043171,12.30509,3.7518575,1,0,1,0,0
1000764,224,35,1,50.904499,12.08991,0.10069536,1,0,1,0,0
1000765,371,62,3,51.58218,7.5581999,4.3149476,1,0,0,1,0
1000766,371,60,3,50.87537,12.07928,0.26019233,1,0,1,0,0
1000767,406,70,3,50.906429,12.08985,2.2774029,1,0,1,0,0
1000768,1092,104.94,3.5,51.475769,7.2216902,7.8157663,1,0,1,0,0
1000771,250,24.290001,1,51.332069,12.37972,2.3532398,0,0,1,0,0
1000773,270,31.790001,1,51.341572,12.37223,2.0932105,0,0,1,0,0
1000774,512,40,1,51.03513,13.70181,7.5467286,1,1,1,0,0
1000775,451.51999,56.439999,2,52.52795,13.57691,1.6685455,1,0,1,0,0
1000776,367.35001,72.599998,3,51.434952,6.72506,3.6075709,1,0,1,0,0
1000777,579.12,82.849998,3,50.187092,8.66154,4.5192823,1,0,0,0,0
1000778,1400,140.5,4,51.370602,12.35616,2.6704645,1,0,1,0,0
1000779,480,59.849998,2,51.036598,6.60007,8.0620499,1,0,1,0,0
1000780,450,59.040001,2,51.33316,6.5563998,4.4331307,1,0,1,0,0
1000781,360,54.02,2,51.49168,6.9404802,0.85155362,0,0,1,0,0
1000785,1548,129,4,53.639919,10.06369,0.03873672,1,1,0,0,0
1000786,450,62,2,50.74369,8.2852297,0.29217619,0,1,1,0,0
1000787,447,60.470001,3,53.584549,9.4774599,7.6451507,1,0,1,0,0
1000788,590,84,2,51.375381,6.94804,3.2196851,1,0,0,0,0
1000794,699,75.860001,3,53.09214,8.8464098,0.71842355,0,0,0,0,0
1000796,309,47,1,52.135571,11.61193,6.4451084,0,1,1,1,0
1000797,755,52.400002,2,52.482021,13.44405,6.7376142,1,0,0,0,0
1000799,515,37.150002,1,52.522789,13.45424,3.5855725,0,0,0,0,0
1000800,722,85.980003,2,52.46487,13.48746,4.6674538,0,1,0,1,0
1000801,726,89.82,3,52.425171,13.6297,2.8982604,0,0,0,0,0
1000802,392,48,1,52.549129,13.20733,0.51643616,0,0,0,0,0
1000803,428,43,1,52.460701,13.43199,1.2514043,0,1,0,0,0
1000804,684,65.599998,2,52.46217,13.37743,0.28020599,1,1,0,0,0
1000805,694,51,2,52.453289,13.3253,1.5388619,0,1,0,0,0
1000806,545,58.040001,2,52.459259,13.52833,7.7204862,1,0,0,0,0
1000807,957,98.209999,3,52.526058,13.31219,2.877516,1,1,0,0,0
1000809,515,30.059999,1,52.483711,13.44379,7.0183215,0,0,1,0,0
1000812,737,62.009998,2,52.499439,13.43921,4.1484952,0,0,0,0,0
1000813,668,81.139999,3,52.53709,13.26514,1.5287176,1,0,0,0,0
1000815,659,56.200001,1,52.522339,13.32488,0.54523617,0,0,0,0,0
1000816,716,86.099998,3,52.548401,13.20238,6.3013968,1,0,0,0,0
1000818,340,61.700001,3,50.83651,12.95647,5.0671253,1,0,0,0,0
1000819,322,56.139999,2,50.793968,12.92866,1.158922,1,0,1,1,0
1000825,1534,117.97,4,50.177422,8.6241903,4.3014789,0,0,1,0,0
1000826,1534,117.97,4,50.17767,8.6243496,7.3563719,0,1,1,0,0
1000827,349,53.669998,2,52.135571,11.61193,3.5070486,0,1,1,1,0
1000829,440,72,3.5,51.525539,6.9494901,3.6072083,1,0,1,0,0
1000830,750,75,3,54.519981,13.6552,1.6929302,1,0,1,0,1
1000831,302.82001,78.25,3.5,51.513649,7.1574502,7.476913,0,0,0,0,0
1000833,268,50.560001,3.5,51.53083,7.1249599,3.873297,0,0,1,0,0
1000834,323,52.830002,2.5,51.536079,6.9465399,4.0404124,1,0,0,0,0
1000835,347,62.07,3.5,51.536449,7.11445,4.9782729,1,0,1,0,0
1000836,283,51.34,2.5,51.53838,7.1616602,1.6855544,1,0,1,0,0
1000837,436,66,3.5,51.44426,6.90344,1.3343291,1,0,1,0,0
1000838,636,72,3.5,51.068951,7.0208602,9.2621784,1,0,1,0,0
1000840,297,50.299999,2.5,51.449211,7.0355201,3.2906673,0,0,1,0,0
1000842,670,63.68,2,52.576038,13.27935,4.5155044,1,0,0,0,0
1000843,320,60,3,50.821369,12.90926,5.634666,1,0,1,0,0
1000844,1252.8,139.2,4,51.048401,13.737120000000001,0.24361175,1,1,1,0,0
1000845,391.5,78.300003,4,50.80703,10.25177,0.84143096,1,0,1,0,0
1000846,251,22.440001,1,51.337818,12.37309,7.7040963,0,0,1,0,0
1000847,413,47.23,2,51.331589,12.36945,0.36389196,1,0,1,0,0
1000848,640,64,2,51.31805,12.36649,3.0575991,1,0,0,1,0
1000849,850,106,4,51.289959,7.2374902,2.863327,1,0,1,0,0
1000850,470,73,3,50.609879,6.83108,4.6895733,1,0,0,1,0
1000851,852,120,2,51.474602,7.27141,3.1286952,0,1,0,0,0
1000853,450,86.029999,3,51.591789,6.9971199,1.3561983,1,0,0,0,0
1000856,291,55.950001,2,53.595638,11.45675,1.9975694,1,0,0,0,0
1000859,598,78.800003,3,51.04998,13.76562,3.4160519,1,0,1,0,0
1000860,709,72.68,3,52.438789,13.57149,3.3531387,1,1,1,0,0
1000861,820,50,2,53.597721,9.9326496,4.0761962,0,1,0,1,0
1000863,1068,104.21,3.5,51.214611,6.8081598,2.8072364,1,0,1,0,0
1000865,240,49.5,2,50.727619,12.49351,3.6839404,0,1,0,0,0
1000866,427.79999,71.300003,3,52.105831,11.6198,8.2307262,0,0,1,0,0
1000867,240,21.92,1,50.758209,6.0917101,1.1891414,0,1,1,1,0
1000868,200,34.400002,1,52.4076,12.54209,2.895365,0,0,0,1,0
1000869,1568,120,3,52.498581,13.34523,3.6875699,1,1,1,0,0
1000870,478,63.799999,2,52.206032,8.3476601,3.499547,1,1,0,0,0
1000872,699,79.190002,2,52.39386,13.50176,8.6173639,1,1,1,0,0
1000875,215,46.700001,2,51.068501,13.17998,7.3626871,0,0,0,1,0
1000876,559,111.72,6,51.439499,11.95429,6.3120432,1,0,0,0,0
1000878,299,34,2,52.13047,11.65142,0.36780992,0,1,0,0,0
1000880,349,58.799999,2,52.112411,11.60563,2.7947338,0,1,0,0,0
1000881,367,55.279999,2,52.158249,11.63207,1.1246357,1,1,1,0,0
1000882,549,71.849998,3,52.112461,11.60394,2.5401042,0,1,1,0,0
1000885,990.89001,115.22,3,52.134491,11.64832,5.3847313,1,0,1,0,0
1000886,1016.5,107,2,52.130322,11.65278,4.3561797,1,0,1,0,0
1000887,1200,92,3,49.867329,8.6556501,0.7298426,1,0,0,0,0
1000889,339.14999,67.830002,3,50.918289,13.3243,0.9623062,1,0,1,0,0
1000893,280,40.950001,2,51.34874,12.43611,3.3775723,0,0,1,0,0
1000894,1149,103,3,52.481258,13.31641,3.4282,1,0,0,0,0
1000896,349,49.720001,3,51.347431,12.43604,3.3019147,0,1,1,0,0
1000897,1800,107.45,3,51.247139,6.7652402,3.8274271,1,1,0,0,0
1000898,1700,70,2,48.146759,11.73898,4.0930972,1,0,1,1,0
1000902,1265,92.190002,2,52.507729,13.30982,8.4615307,1,1,1,0,0
1000903,510,85,3,52.138809,11.61342,0.49926838,1,0,1,1,0
1000904,1350,135,3,50.22562,8.2615299,0.12341885,1,1,0,0,0
1000907,775,73.779999,2,50.822479,8.8290501,3.2471426,1,1,1,0,0
1000908,1032,98.309998,2,50.585289,8.6665602,9.7596245,1,1,0,0,0
1000910,420,74.75,3.5,51.870708,10.03125,2.5368788,0,0,0,1,0
1000912,1091.1,109.11,4,51.363071,12.37677,5.8672609,1,0,1,0,0
1000914,221,29.950001,1,52.443459,9.6028004,2.0525687,0,0,0,0,0
1000916,360,72,4,54.11137,12.15598,3.5698607,0,0,0,0,0
1000918,290,64,3,54.11409,12.14959,5.8657708,0,0,0,0,0
1000919,699.37,67.900002,2,52.545101,13.5967,4.73173,1,0,1,0,0
1000922,550,24,1,50.923801,6.9274702,1.1328104,0,0,1,0,0
1000923,481,80.120003,3,52.127251,11.6126,7.6094465,0,0,1,1,0
1000924,300,47.799999,2,50.779449,12.89866,6.81111,0,0,1,1,0
1000925,826,78.260002,3,52.395679,13.49757,3.5915287,1,1,1,0,0
1000926,1025,31.5,1,48.187241,11.59205,3.9854505,0,0,1,0,0
1000928,375,64.129997,2,51.370579,12.33648,3.5312057,1,0,0,0,0
1000929,173.58,26.299999,1,51.518799,11.95848,5.9246044,1,0,1,0,0
1000930,224,56.98,3,51.444698,11.96184,0.41855243,1,0,1,0,0
1000931,740,50,1,50.012089,8.0500298,1.8431636,0,1,1,0,0
1000933,499,81,3,51.867748,12.5952,4.4892874,0,0,0,0,0
1000935,309,56.98,3,51.441422,11.96987,6.1320386,1,0,1,0,0
1000936,350,59.639999,3,51.43428,11.96488,1.2049322,1,0,1,0,0
1000937,368,58.439999,3,51.453449,11.98192,7.0024624,0,0,1,0,0
1000939,521,85.800003,4,53.462349,7.4983702,4.2857881,1,0,0,0,0
1000940,380,58.23,3,51.45295,11.98259,1.1736985,1,0,1,0,0
1000941,381,55.330002,2,51.46143,11.98406,0.40520602,0,0,1,0,0
1000942,479,67.879997,3,51.393902,6.7125702,1.9905629,0,0,0,0,0
1000943,821,59,2,53.706261,10.10928,0.99973959,1,1,0,0,0
1000944,319,46.720001,2,51.393921,6.7101598,5.638063,1,0,0,0,0
1000945,335,60.779999,2,51.50703,6.7537799,0.24723339,0,0,0,0,0
1000946,345,49.889999,2,51.83884,12.25279,2.771666,1,1,1,0,0
1000947,270,38.549999,1.5,50.720669,12.43843,5.4895611,1,1,1,1,0
1000949,1154.88,92.389999,4,51.319691,12.37139,4.9697032,1,1,1,0,0
1000951,330,60,2,51.86673,12.59028,4.052104,0,0,0,0,0
1000952,324,58.860001,2,51.867298,12.5905,1.4237964,0,0,0,0,0
1000953,299,46,2,51.869221,12.59195,2.0195374,0,0,0,0,0
1000954,1053.47,100.33,3,51.363201,12.37634,2.6776812,1,1,1,0,0
1000955,1135.05,108.1,4,51.363071,12.37677,0.83661073,1,1,1,0,0
1000956,1109,50,2,52.543678,13.26024,0.13391125,1,1,0,0,0
1000958,397.25,79,3,51.43573,7.10989,0.55590987,1,0,0,0,0
1000959,450,87,4,50.8288,12.95231,1.5164949,1,0,0,0,0
1000962,535,86,4.5,51.500809,7.0934601,5.5440426,1,0,1,0,0
1000964,195.66,32.610001,1,51.31163,12.26223,0.50852633,0,0,1,0,0
1000967,780,70.870003,3,49.068771,8.4660702,7.1933818,1,0,0,0,1
1000969,330,56.779999,3,52.096111,11.62393,2.8757317,1,0,0,0,0
1000970,248,41.040001,2,52.12521,11.66223,3.6647091,0,0,0,0,0
1000972,340,56,2,52.139389,11.61319,7.9136138,1,0,0,0,0
1000974,275,44,2,52.12257,11.66246,1.8968289,1,0,0,0,0
1000975,299,64,2,52.115978,11.60014,7.4671082,0,0,0,0,0
1000976,282,47,2,52.122108,11.66183,1.7914273,1,0,0,1,0
1000978,390,71,3,51.18465,10.02444,1.5380533,1,1,0,0,0
1000984,190,25.110001,1,52.096298,11.62397,1.31147,1,1,0,0,0
1000986,369,54,2,52.095051,11.65059,0.71805668,1,0,0,0,0
1000987,375,75,3,52.115978,11.60014,5.7878909,1,0,0,0,0
1000988,325,58,2,52.154179,11.63602,1.3944207,0,0,1,0,0
1000990,335,56.779999,3,52.09626,11.62164,0.0033097581,1,0,0,0,0
1000993,239,52,2,51.387348,7.4273901,8.4595156,1,0,0,0,0
1000994,493,80.669998,3.5,51.54686,7.2147598,5.3189216,0,0,1,0,0
1000996,305.57999,53.610001,3.5,51.578732,7.1527901,2.8995678,0,0,1,0,0
1000997,655,77,3.5,51.183449,7.0060201,0.28674939,1,0,0,0,0
1000998,510,88,3.5,51.465912,7.0633202,7.2605538,0,0,1,0,0
1000999,1614.9,115.35,3,52.49535,13.48313,3.9348733,1,1,1,0,0
1001000,1316.63,114.49,5,52.711689,13.26953,5.5756469,1,1,1,0,0
1001003,1987.25,130.74001,3,52.505379,13.37562,3.016263,1,1,1,0,0
1001004,751.20001,93.900002,4,50.85989,12.89592,1.4115044,0,0,1,1,0
1001005,483.42001,56,2.5,51.516079,7.4650798,6.0683017,1,0,1,0,0
1001006,599,90,3,51.528648,12.336,3.1850367,1,0,1,1,0
1001014,505,95,4,53.998821,10.41694,5.0734777,1,1,1,0,0
1001015,420,54.119999,2,51.057121,13.71493,5.8601828,1,0,1,1,0
1001018,1400,110,4,51.226131,6.7876902,0.88049614,1,0,1,0,0
1001019,445,63.540001,2,51.017841,13.65491,9.32798,1,0,1,1,0
1001022,225,40.52,1,50.819462,12.90558,2.1870201,1,0,1,0,0
1001023,1135,94.190002,3,51.311932,9.4246502,0.07079412,1,0,0,0,0
1001024,402,70,3,50.875389,12.08437,2.7907104,1,0,1,0,0
1001025,266,61.700001,2,50.978249,13.6226,1.6538723,0,0,1,0,0
1001027,330,70,2,50.880299,12.07983,3.2169583,0,1,1,0,0
1001031,484,82,3,51.626301,7.4204202,2.1717691,1,0,0,0,0
1001032,250,46,2.5,51.404579,6.7268901,3.0513532,1,0,0,0,0
1001033,1580,131,1,50.34182,7.5943499,5.0189223,1,0,1,0,0
1001037,180,36,1,50.694099,12.46484,1.374439,1,0,1,0,0
1001038,190,36,1,50.694099,12.46484,6.5936732,1,0,1,0,0
1001039,219,37.700001,2,50.831261,12.52033,3.2492492,0,0,1,0,0
1001040,735,61.220001,2,49.463139,10.99195,4.0701962,1,1,1,0,0
1001047,300,49.5,2,51.364311,11.98714,2.548526,1,0,1,0,0
1001050,1510,137.31,3,52.466301,9.9819603,7.5431128,1,1,1,0,0
1001051,950,110,4,50.077011,8.2398796,1.9872651,0,1,0,0,0
1001052,550,64,2,51.004269,7.1216302,1.3107213,1,0,1,0,0
1001053,1520,132,3.5,50.234959,8.6156797,7.5181413,1,1,1,1,0
1001056,838,93.010002,3,49.949718,11.58607,2.2643268,1,0,0,0,0
1001057,1182,139,2,49.454121,11.05948,6.7499957,1,0,0,0,0
1001059,412,68.360001,3,52.123001,11.66252,3.0916238,0,0,0,1,0
1001060,450,68,3.5,51.542301,6.7413001,4.6374297,1,0,0,0,0
1001061,470,80,3.5,51.52689,6.75526,7.6968513,1,0,0,0,0
1001062,440,62,3,51.328621,12.41254,8.5641384,1,0,0,0,0
1001063,445,64,3,51.08049,13.70584,8.7755203,0,0,0,1,0
1001071,478,96,3,50.955872,13.95717,6.052094,0,0,0,0,0
1001072,445,74,3,52.12294,11.66289,9.8784094,1,1,0,0,0
1001073,420,60,2.5,51.451672,6.6807799,0.33529279,0,0,0,0,0
1001074,420,61,2,51.432671,6.8947001,1.4678301,0,0,0,0,0
1001075,429.04999,55,2,51.470921,6.8535299,9.3254633,0,0,0,0,0
1001076,465,91,4,51.52689,6.75526,5.2035751,1,0,0,0,0
1001079,480,76,3.5,51.47213,6.7828698,4.9641061,1,0,0,0,0
1001080,475,77,3,51.653149,7.10008,1.4609129,0,0,0,0,0
1001081,475,77,3,51.653149,7.10008,1.8199302,0,0,0,0,0
1001082,425,65.5,2,52.129559,11.60475,4.8953862,0,0,0,0,0
1001086,434,71.910004,3,52.123001,11.66252,7.909503,0,0,0,1,0
1001087,599,81,2,52.24852,10.53041,7.7798963,0,0,0,0,0
1001089,499,77,3,51.508308,6.7802601,3.754992,1,0,0,0,0
1001090,537,60,2,52.397091,9.7706604,1.9543111,0,1,0,0,0
1001091,517,70,3,53.93457,11.48505,4.1998839,1,1,0,0,0
1001092,540,60,2,50.129669,8.91889,2.2451901,0,0,0,0,0
1001093,540,94,4,51.37244,7.6999202,0.8731758,1,0,0,0,0
1001094,659,100,4,52.129559,11.60475,5.8451762,1,0,0,0,0
1001098,560,106,2,52.15554,11.56908,4.8102198,0,0,0,1,0
1001099,515,82.93,3,52.094391,11.64926,3.5834298,1,0,0,0,0
1001100,670,75,3,52.397179,9.7708502,0.71560973,0,1,0,0,0
1001102,545,72.400002,3,52.157951,11.64175,3.9073668,1,0,0,0,0
1001104,550,70,2,52.073009,8.5518703,4.4480634,1,0,0,0,0
1001105,500,89,3.5,51.473412,11.96981,2.234906,0,0,1,0,0
1001106,720,111,5,52.468189,12.4538,0.23953606,1,0,0,0,0
1001107,695,85,3,54.090672,12.14322,7.0584693,0,0,0,0,0
1001109,590,90,3,51.38023,6.7585402,5.8747134,1,0,0,0,0
1001111,499,72,3,52.139301,11.61332,0.22998732,1,0,1,0,0
1001113,505,77,3,51.653149,7.10008,5.9671402,0,1,0,0,0
1001114,499,71,2,51.713612,8.7953997,2.8457787,1,0,0,0,0
1001115,575,106,3,51.531509,7.1879501,0.49661848,0,0,0,0,0
1001116,510,85,3,50.499611,7.2757301,2.4936137,1,0,0,0,0
1001119,486,77,3.5,51.455189,7.2593699,4.4058733,1,0,0,0,0
1001120,639,101.5,2,52.129559,11.60475,2.0584412,0,0,0,0,0
1001121,555,88,3,51.403728,6.7600298,6.9742231,0,0,0,0,0
1001122,545,100,2,51.448231,7.0188899,1.2384167,0,0,0,0,0
1001125,782,95,2,54.078609,12.13858,2.1723983,0,0,0,0,0
1001126,780,130.91,3,51.869019,12.59387,2.2449508,0,0,0,0,0
1001127,899,148.11,4,51.869019,12.59387,6.480679,0,0,0,0,0
1001128,1447,139,4,52.528412,13.19603,2.6838205,1,0,0,0,0
1001129,398.84,61.360001,3,51.35635,12.45879,6.8305888,1,0,1,0,0
1001131,322.13,55.540001,2,51.35548,12.45742,2.8528466,1,0,1,0,0
1001132,336.98999,61.27,3,51.35556,12.45815,5.9705958,1,0,1,0,0
1001133,308.35999,47.439999,2,51.35556,12.45789,3.2641068,1,0,1,0,0
1001134,323.13,62.43,3,51.355148,12.45861,8.4066496,1,0,1,0,0
1001138,295.92001,61.27,3,51.352711,12.45602,4.4108148,1,0,1,0,0
1001140,287.17999,49.09,2,51.357632,12.4644,6.0924048,1,0,1,0,0
1001142,293.19,48.470001,2,51.35487,12.45753,7.4585562,1,0,1,0,0
1001143,319.79999,61.27,3,51.354591,12.45734,9.4867306,1,0,1,0,0
1001144,363.79001,47.43,2,51.38155,12.41945,4.2616019,0,0,1,0,0
1001146,368.16,61.360001,3,51.358139,12.45919,5.5751662,1,0,1,0,0
1001148,270.20001,48.25,2,51.35783,12.46068,2.2625144,1,0,1,0,0
1001150,313.62,48.25,2,51.357391,12.46019,5.1179461,1,0,1,0,0
1001151,304.19,54.32,2,51.353851,12.45624,1.8289363,1,0,1,0,0
1001152,318.26001,60.049999,3,51.35231,12.45394,4.6045556,0,0,1,0,0
1001153,315.70001,48.57,2,51.351631,12.45386,6.038209,1,0,1,0,0
1001154,332.07999,47.439999,2,51.355808,12.45859,1.6292597,1,0,1,0,0
1001155,392.76999,55.32,2,51.355831,12.4592,0.68411356,1,0,1,0,0
1001156,336.98999,61.27,3,51.353691,12.45458,6.8407187,1,0,1,0,0
1001159,398.01001,61.27,3,51.353088,12.45512,0.072331049,1,0,1,0,0
1001161,349.64999,47.25,2,51.356201,12.45947,0.8434248,1,0,1,0,0
1001162,308.35999,47.439999,2,51.356312,12.45876,3.798676,1,0,1,0,0
1001164,332.70001,48.57,2,51.35627,12.45912,0.66089767,1,0,1,0,0
1001165,386.57001,61.360001,3,51.35635,12.45879,5.8240108,1,0,1,0,0
1001167,462.06,62.439999,3,51.356201,12.45947,1.3845245,1,0,1,0,0
1001168,239.8,48.25,2,51.35239,12.46195,3.8236506,1,0,1,0,0
1001169,263.45001,54.32,2,51.351791,12.45973,8.2520123,1,0,1,0,0
1001170,381,63.5,3,51.197529,12.38653,6.9868097,0,0,1,0,0
1001171,452.97,64.709999,3,51.380089,12.42033,3.6389964,0,0,1,0,0
1001173,1336,121.42,4,49.96101,8.1996002,4.8717933,1,0,1,0,0
1001179,899,93.5,3,49.839409,7.8734999,4.4374423,1,0,1,0,0
1001180,1427.25,111.33,3,52.49147,13.3717,2.6416726,1,0,1,0,0
1001181,650,76,3,52.318779,9.7882404,5.4793015,1,1,0,0,0
